,0,1,2,3,4,5,6,7,8
422,upper,failure,jul,technician,,,,,
423,upper,failure,jul,unemployed,,,,,
424,upper,failure,jul,unknown,,,,,
425,upper,failure,jun,admin.,lower,,,,
426,upper,failure,jun,admin.,upper,,,,
427,upper,failure,jun,blue-collar,,,,,
428,upper,failure,jun,entrepreneur,,,,,
429,upper,failure,jun,housemaid,,,,,
430,upper,failure,jun,management,no,lower,,,
431,upper,failure,jun,management,no,upper,,,
432,upper,failure,jun,management,yes,,,,
433,upper,failure,jun,retired,,,,,
434,upper,failure,jun,self-employed,,,,,
435,upper,failure,jun,services,,,,,
436,upper,failure,jun,student,,,,,
437,upper,failure,jun,technician,lower,,,,
438,upper,failure,jun,technician,upper,,,,
439,upper,failure,jun,unemployed,,,,,
440,upper,failure,jun,unknown,,,,,
441,upper,failure,mar,primary,,,,,
442,upper,failure,mar,secondary,,,,,
443,upper,failure,mar,tertiary,,,,,
444,upper,failure,mar,unknown,,,,,
445,upper,failure,may,admin.,lower,divorced,,,
446,upper,failure,may,admin.,lower,married,,,
447,upper,failure,may,admin.,lower,single,lower,,
448,upper,failure,may,admin.,lower,single,upper,,
449,upper,failure,may,admin.,upper,,,,
450,upper,failure,may,blue-collar,no,divorced,,,
451,upper,failure,may,blue-collar,no,married,,,
452,upper,failure,may,blue-collar,no,single,,,
453,upper,failure,may,blue-collar,yes,,,,
454,upper,failure,may,entrepreneur,divorced,,,,
455,upper,failure,may,entrepreneur,married,,,,
456,upper,failure,may,entrepreneur,single,,,,
457,upper,failure,may,housemaid,,,,,
458,upper,failure,may,management,lower,lower,divorced,,
459,upper,failure,may,management,lower,lower,married,,
460,upper,failure,may,management,lower,lower,single,,
461,upper,failure,may,management,lower,upper,,,
462,upper,failure,may,management,upper,,,,
463,upper,failure,may,retired,,,,,
464,upper,failure,may,self-employed,,,,,
465,upper,failure,may,services,lower,lower,,,
466,upper,failure,may,services,lower,upper,,,
467,upper,failure,may,services,upper,,,,
468,upper,failure,may,student,,,,,
469,upper,failure,may,technician,no,,,,
470,upper,failure,may,technician,yes,,,,
471,upper,failure,may,unemployed,,,,,
472,upper,failure,may,unknown,,,,,
473,upper,failure,nov,admin.,divorced,,,,
474,upper,failure,nov,admin.,married,,,,
475,upper,failure,nov,admin.,single,,,,
476,upper,failure,nov,blue-collar,,,,,
477,upper,failure,nov,entrepreneur,,,,,
478,upper,failure,nov,housemaid,,,,,
479,upper,failure,nov,management,lower,,,,
480,upper,failure,nov,management,upper,lower,,,
481,upper,failure,nov,management,upper,upper,primary,,
482,upper,failure,nov,management,upper,upper,secondary,,
483,upper,failure,nov,management,upper,upper,tertiary,divorced,
484,upper,failure,nov,management,upper,upper,tertiary,married,no
485,upper,failure,nov,management,upper,upper,tertiary,married,yes
486,upper,failure,nov,management,upper,upper,tertiary,single,
487,upper,failure,nov,management,upper,upper,unknown,,
488,upper,failure,nov,retired,,,,,
489,upper,failure,nov,self-employed,,,,,
490,upper,failure,nov,services,,,,,
491,upper,failure,nov,student,,,,,
492,upper,failure,nov,technician,primary,,,,
493,upper,failure,nov,technician,secondary,,,,
494,upper,failure,nov,technician,tertiary,,,,
495,upper,failure,nov,technician,unknown,,,,
496,upper,failure,nov,unemployed,,,,,
497,upper,failure,nov,unknown,,,,,
498,upper,failure,oct,admin.,,,,,
499,upper,failure,oct,blue-collar,,,,,
500,upper,failure,oct,entrepreneur,,,,,
501,upper,failure,oct,housemaid,,,,,
502,upper,failure,oct,management,,,,,
503,upper,failure,oct,retired,,,,,
504,upper,failure,oct,self-employed,,,,,
505,upper,failure,oct,services,,,,,
506,upper,failure,oct,student,,,,,
507,upper,failure,oct,technician,no,,,,
508,upper,failure,oct,technician,yes,,,,
509,upper,failure,oct,unemployed,,,,,
510,upper,failure,oct,unknown,,,,,
511,upper,failure,sep,admin.,,,,,
512,upper,failure,sep,blue-collar,,,,,
513,upper,failure,sep,entrepreneur,,,,,
514,upper,failure,sep,housemaid,,,,,
515,upper,failure,sep,management,divorced,,,,
516,upper,failure,sep,management,married,,,,
517,upper,failure,sep,management,single,lower,,,
518,upper,failure,sep,management,single,upper,,,
519,upper,failure,sep,retired,,,,,
520,upper,failure,sep,self-employed,,,,,
521,upper,failure,sep,services,,,,,
522,upper,failure,sep,student,,,,,
523,upper,failure,sep,technician,,,,,
524,upper,failure,sep,unemployed,lower,,,,
525,upper,failure,sep,unemployed,upper,,,,
526,upper,failure,sep,unknown,,,,,
527,upper,other,admin.,apr,,,,,
528,upper,other,admin.,aug,,,,,
529,upper,other,admin.,dec,,,,,
530,upper,other,admin.,feb,,,,,
531,upper,other,admin.,jan,,,,,
532,upper,other,admin.,jul,,,,,
533,upper,other,admin.,jun,,,,,
534,upper,other,admin.,mar,,,,,
535,upper,other,admin.,may,,,,,
536,upper,other,admin.,nov,,,,,
537,upper,other,admin.,oct,,,,,
538,upper,other,admin.,sep,,,,,
539,upper,other,blue-collar,apr,lower,,,,
540,upper,other,blue-collar,apr,upper,,,,
541,upper,other,blue-collar,aug,,,,,
542,upper,other,blue-collar,dec,,,,,
543,upper,other,blue-collar,feb,,,,,
544,upper,other,blue-collar,jan,,,,,
545,upper,other,blue-collar,jul,,,,,
546,upper,other,blue-collar,jun,,,,,
547,upper,other,blue-collar,mar,,,,,
548,upper,other,blue-collar,may,,,,,
549,upper,other,blue-collar,nov,,,,,
550,upper,other,blue-collar,oct,,,,,
551,upper,other,blue-collar,sep,,,,,
552,upper,other,entrepreneur,,,,,,
553,upper,other,housemaid,,,,,,
554,upper,other,management,apr,lower,,,,
555,upper,other,management,apr,upper,,,,
556,upper,other,management,aug,lower,,,,
557,upper,other,management,aug,upper,,,,
558,upper,other,management,dec,,,,,
559,upper,other,management,feb,divorced,,,,
560,upper,other,management,feb,married,,,,
561,upper,other,management,feb,single,,,,
562,upper,other,management,jan,,,,,
563,upper,other,management,jul,,,,,
564,upper,other,management,jun,,,,,
565,upper,other,management,mar,,,,,
566,upper,other,management,may,lower,,,,
567,upper,other,management,may,upper,lower,,,
568,upper,other,management,may,upper,upper,divorced,,
569,upper,other,management,may,upper,upper,married,,
570,upper,other,management,may,upper,upper,single,,
571,upper,other,management,nov,,,,,
572,upper,other,management,oct,,,,,
573,upper,other,management,sep,,,,,
574,upper,other,retired,apr,,,,,
575,upper,other,retired,aug,,,,,
576,upper,other,retired,dec,,,,,
577,upper,other,retired,feb,,,,,
578,upper,other,retired,jan,,,,,
579,upper,other,retired,jul,,,,,
580,upper,other,retired,jun,,,,,
581,upper,other,retired,mar,,,,,
582,upper,other,retired,may,,,,,
583,upper,other,retired,nov,,,,,
584,upper,other,retired,oct,,,,,
585,upper,other,retired,sep,,,,,
586,upper,other,self-employed,divorced,,,,,
587,upper,other,self-employed,married,,,,,
588,upper,other,self-employed,single,,,,,
589,upper,other,services,lower,,,,,
590,upper,other,services,upper,divorced,,,,
591,upper,other,services,upper,married,,,,
592,upper,other,services,upper,single,primary,,,
593,upper,other,services,upper,single,secondary,no,lower,
594,upper,other,services,upper,single,secondary,no,upper,no
595,upper,other,services,upper,single,secondary,no,upper,yes
596,upper,other,services,upper,single,secondary,yes,,
597,upper,other,services,upper,single,tertiary,,,
598,upper,other,services,upper,single,unknown,,,
599,upper,other,student,,,,,,
600,upper,other,technician,apr,,,,,
601,upper,other,technician,aug,,,,,
602,upper,other,technician,dec,,,,,
603,upper,other,technician,feb,,,,,
604,upper,other,technician,jan,,,,,
605,upper,other,technician,jul,,,,,
606,upper,other,technician,jun,,,,,
607,upper,other,technician,mar,,,,,
608,upper,other,technician,may,no,,,,
609,upper,other,technician,may,yes,,,,
610,upper,other,technician,nov,divorced,,,,
611,upper,other,technician,nov,married,,,,
612,upper,other,technician,nov,single,,,,
613,upper,other,technician,oct,,,,,
614,upper,other,technician,sep,,,,,
615,upper,other,unemployed,,,,,,
616,upper,other,unknown,,,,,,
617,upper,success,apr,lower,lower,lower,,,
618,upper,success,apr,lower,lower,upper,,,
619,upper,success,apr,lower,upper,,,,
620,upper,success,apr,upper,,,,,
621,upper,success,aug,primary,,,,,
622,upper,success,aug,secondary,,,,,
623,upper,success,aug,tertiary,,,,,
624,upper,success,aug,unknown,,,,,
625,upper,success,dec,,,,,,
626,upper,success,feb,lower,,,,,
627,upper,success,feb,upper,primary,,,,
628,upper,success,feb,upper,secondary,,,,
629,upper,success,feb,upper,tertiary,,,,
630,upper,success,feb,upper,unknown,,,,
631,upper,success,jan,admin.,,,,,
632,upper,success,jan,blue-collar,,,,,
633,upper,success,jan,entrepreneur,,,,,
634,upper,success,jan,housemaid,,,,,
635,upper,success,jan,management,,,,,
636,upper,success,jan,retired,,,,,
637,upper,success,jan,self-employed,,,,,
638,upper,success,jan,services,,,,,
639,upper,success,jan,student,,,,,
640,upper,success,jan,technician,,,,,
641,upper,success,jan,unemployed,,,,,
642,upper,success,jan,unknown,,,,,
643,upper,success,jul,lower,,,,,
644,upper,success,jul,upper,,,,,
645,upper,success,jun,admin.,,,,,
646,upper,success,jun,blue-collar,,,,,
647,upper,success,jun,entrepreneur,,,,,
648,upper,success,jun,housemaid,,,,,
649,upper,success,jun,management,,,,,
650,upper,success,jun,retired,,,,,
651,upper,success,jun,self-employed,,,,,
652,upper,success,jun,services,,,,,
653,upper,success,jun,student,,,,,
654,upper,success,jun,technician,,,,,
655,upper,success,jun,unemployed,,,,,
656,upper,success,jun,unknown,,,,,
657,upper,success,mar,,,,,,
658,upper,success,may,cellular,admin.,,,,
659,upper,success,may,cellular,blue-collar,lower,,,
660,upper,success,may,cellular,blue-collar,upper,,,
661,upper,success,may,cellular,entrepreneur,,,,
662,upper,success,may,cellular,housemaid,,,,
663,upper,success,may,cellular,management,,,,
664,upper,success,may,cellular,retired,,,,
665,upper,success,may,cellular,self-employed,,,,
666,upper,success,may,cellular,services,,,,
667,upper,success,may,cellular,student,,,,
668,upper,success,may,cellular,technician,lower,,,
669,upper,success,may,cellular,technician,upper,,,
670,upper,success,may,cellular,unemployed,,,,
671,upper,success,may,cellular,unknown,,,,
672,upper,success,may,telephone,,,,,
673,upper,success,may,unknown,,,,,
674,upper,success,nov,admin.,,,,,
675,upper,success,nov,blue-collar,,,,,
676,upper,success,nov,entrepreneur,,,,,
677,upper,success,nov,housemaid,,,,,
678,upper,success,nov,management,lower,,,,
679,upper,success,nov,management,upper,,,,
680,upper,success,nov,retired,,,,,
681,upper,success,nov,self-employed,,,,,
682,upper,success,nov,services,,,,,
683,upper,success,nov,student,,,,,
684,upper,success,nov,technician,,,,,
685,upper,success,nov,unemployed,,,,,
686,upper,success,nov,unknown,,,,,
687,upper,success,oct,admin.,,,,,
688,upper,success,oct,blue-collar,,,,,
689,upper,success,oct,entrepreneur,,,,,
690,upper,success,oct,housemaid,,,,,
691,upper,success,oct,management,,,,,
692,upper,success,oct,retired,,,,,
693,upper,success,oct,self-employed,,,,,
694,upper,success,oct,services,,,,,
695,upper,success,oct,student,,,,,
696,upper,success,oct,technician,lower,,,,
697,upper,success,oct,technician,upper,,,,
698,upper,success,oct,unemployed,,,,,
699,upper,success,oct,unknown,,,,,
700,upper,success,sep,,,,,,
701,upper,unknown,apr,no,admin.,divorced,,,
702,upper,unknown,apr,no,admin.,married,lower,no,
703,upper,unknown,apr,no,admin.,married,lower,yes,
704,upper,unknown,apr,no,admin.,married,upper,,
705,upper,unknown,apr,no,admin.,single,,,
706,upper,unknown,apr,no,blue-collar,primary,lower,,
707,upper,unknown,apr,no,blue-collar,primary,upper,,
708,upper,unknown,apr,no,blue-collar,secondary,,,
709,upper,unknown,apr,no,blue-collar,tertiary,,,
710,upper,unknown,apr,no,blue-collar,unknown,,,
711,upper,unknown,apr,no,entrepreneur,,,,
712,upper,unknown,apr,no,housemaid,,,,
713,upper,unknown,apr,no,management,divorced,,,
714,upper,unknown,apr,no,management,married,lower,,
715,upper,unknown,apr,no,management,married,upper,primary,
716,upper,unknown,apr,no,management,married,upper,secondary,
717,upper,unknown,apr,no,management,married,upper,tertiary,lower
718,upper,unknown,apr,no,management,married,upper,tertiary,upper
719,upper,unknown,apr,no,management,married,upper,unknown,
720,upper,unknown,apr,no,management,single,,,
721,upper,unknown,apr,no,retired,lower,lower,,
722,upper,unknown,apr,no,retired,lower,upper,,
723,upper,unknown,apr,no,retired,upper,,,
724,upper,unknown,apr,no,self-employed,,,,
725,upper,unknown,apr,no,services,,,,
726,upper,unknown,apr,no,student,primary,,,
727,upper,unknown,apr,no,student,secondary,,,
728,upper,unknown,apr,no,student,tertiary,,,
729,upper,unknown,apr,no,student,unknown,,,
730,upper,unknown,apr,no,technician,lower,,,
731,upper,unknown,apr,no,technician,upper,primary,,
732,upper,unknown,apr,no,technician,upper,secondary,,
733,upper,unknown,apr,no,technician,upper,tertiary,,
734,upper,unknown,apr,no,technician,upper,unknown,,
735,upper,unknown,apr,no,unemployed,,,,
736,upper,unknown,apr,no,unknown,,,,
737,upper,unknown,apr,yes,admin.,,,,
738,upper,unknown,apr,yes,blue-collar,lower,primary,,
739,upper,unknown,apr,yes,blue-collar,lower,secondary,lower,lower
740,upper,unknown,apr,yes,blue-collar,lower,secondary,lower,upper
741,upper,unknown,apr,yes,blue-collar,lower,secondary,upper,
742,upper,unknown,apr,yes,blue-collar,lower,tertiary,,
743,upper,unknown,apr,yes,blue-collar,lower,unknown,,
744,upper,unknown,apr,yes,blue-collar,upper,,,
745,upper,unknown,apr,yes,entrepreneur,no,no,,
746,upper,unknown,apr,yes,entrepreneur,no,yes,,
747,upper,unknown,apr,yes,entrepreneur,yes,,,
748,upper,unknown,apr,yes,housemaid,,,,
749,upper,unknown,apr,yes,management,primary,,,
750,upper,unknown,apr,yes,management,secondary,,,
751,upper,unknown,apr,yes,management,tertiary,no,lower,
752,upper,unknown,apr,yes,management,tertiary,no,upper,cellular
753,upper,unknown,apr,yes,management,tertiary,no,upper,telephone
754,upper,unknown,apr,yes,management,tertiary,no,upper,unknown
755,upper,unknown,apr,yes,management,tertiary,yes,,
756,upper,unknown,apr,yes,management,unknown,,,
757,upper,unknown,apr,yes,retired,,,,
758,upper,unknown,apr,yes,self-employed,,,,
759,upper,unknown,apr,yes,services,divorced,,,
760,upper,unknown,apr,yes,services,married,,,
761,upper,unknown,apr,yes,services,single,lower,,
762,upper,unknown,apr,yes,services,single,upper,,
763,upper,unknown,apr,yes,student,,,,
764,upper,unknown,apr,yes,technician,lower,,,
765,upper,unknown,apr,yes,technician,upper,lower,,
766,upper,unknown,apr,yes,technician,upper,upper,,
767,upper,unknown,apr,yes,unemployed,,,,
768,upper,unknown,apr,yes,unknown,,,,
769,upper,unknown,aug,primary,,,,,
770,upper,unknown,aug,secondary,admin.,lower,,,
771,upper,unknown,aug,secondary,admin.,upper,lower,,
772,upper,unknown,aug,secondary,admin.,upper,upper,divorced,
773,upper,unknown,aug,secondary,admin.,upper,upper,married,no
774,upper,unknown,aug,secondary,admin.,upper,upper,married,yes
775,upper,unknown,aug,secondary,admin.,upper,upper,single,
776,upper,unknown,aug,secondary,blue-collar,lower,,,
777,upper,unknown,aug,secondary,blue-collar,upper,cellular,lower,
778,upper,unknown,aug,secondary,blue-collar,upper,cellular,upper,lower
779,upper,unknown,aug,secondary,blue-collar,upper,cellular,upper,upper
780,upper,unknown,aug,secondary,blue-collar,upper,telephone,,
781,upper,unknown,aug,secondary,blue-collar,upper,unknown,,
782,upper,unknown,aug,secondary,entrepreneur,,,,
783,upper,unknown,aug,secondary,housemaid,,,,
784,upper,unknown,aug,secondary,management,,,,
785,upper,unknown,aug,secondary,retired,lower,,,
786,upper,unknown,aug,secondary,retired,upper,lower,,
787,upper,unknown,aug,secondary,retired,upper,upper,divorced,
788,upper,unknown,aug,secondary,retired,upper,upper,married,no
789,upper,unknown,aug,secondary,retired,upper,upper,married,yes
790,upper,unknown,aug,secondary,retired,upper,upper,single,
791,upper,unknown,aug,secondary,self-employed,,,,
792,upper,unknown,aug,secondary,services,,,,
793,upper,unknown,aug,secondary,student,,,,
794,upper,unknown,aug,secondary,technician,no,lower,no,divorced
795,upper,unknown,aug,secondary,technician,no,lower,no,married
796,upper,unknown,aug,secondary,technician,no,lower,no,single
797,upper,unknown,aug,secondary,technician,no,lower,yes,
798,upper,unknown,aug,secondary,technician,no,upper,divorced,
799,upper,unknown,aug,secondary,technician,no,upper,married,
800,upper,unknown,aug,secondary,technician,no,upper,single,lower
801,upper,unknown,aug,secondary,technician,no,upper,single,upper
802,upper,unknown,aug,secondary,technician,yes,,,
803,upper,unknown,aug,secondary,unemployed,,,,
804,upper,unknown,aug,secondary,unknown,,,,
805,upper,unknown,aug,tertiary,cellular,divorced,lower,admin.,
806,upper,unknown,aug,tertiary,cellular,divorced,lower,blue-collar,
807,upper,unknown,aug,tertiary,cellular,divorced,lower,entrepreneur,
808,upper,unknown,aug,tertiary,cellular,divorced,lower,housemaid,
809,upper,unknown,aug,tertiary,cellular,divorced,lower,management,no
810,upper,unknown,aug,tertiary,cellular,divorced,lower,management,yes
811,upper,unknown,aug,tertiary,cellular,divorced,lower,retired,
812,upper,unknown,aug,tertiary,cellular,divorced,lower,self-employed,
813,upper,unknown,aug,tertiary,cellular,divorced,lower,services,
814,upper,unknown,aug,tertiary,cellular,divorced,lower,student,
815,upper,unknown,aug,tertiary,cellular,divorced,lower,technician,
816,upper,unknown,aug,tertiary,cellular,divorced,lower,unemployed,
817,upper,unknown,aug,tertiary,cellular,divorced,lower,unknown,
818,upper,unknown,aug,tertiary,cellular,divorced,upper,,
819,upper,unknown,aug,tertiary,cellular,married,admin.,,
820,upper,unknown,aug,tertiary,cellular,married,blue-collar,,
821,upper,unknown,aug,tertiary,cellular,married,entrepreneur,lower,
822,upper,unknown,aug,tertiary,cellular,married,entrepreneur,upper,
823,upper,unknown,aug,tertiary,cellular,married,housemaid,,
824,upper,unknown,aug,tertiary,cellular,married,management,no,lower
825,upper,unknown,aug,tertiary,cellular,married,management,no,upper
826,upper,unknown,aug,tertiary,cellular,married,management,yes,
827,upper,unknown,aug,tertiary,cellular,married,retired,,
828,upper,unknown,aug,tertiary,cellular,married,self-employed,,
829,upper,unknown,aug,tertiary,cellular,married,services,,
830,upper,unknown,aug,tertiary,cellular,married,student,,
831,upper,unknown,aug,tertiary,cellular,married,technician,no,no
832,upper,unknown,aug,tertiary,cellular,married,technician,no,yes
833,upper,unknown,aug,tertiary,cellular,married,technician,yes,
834,upper,unknown,aug,tertiary,cellular,married,unemployed,lower,
835,upper,unknown,aug,tertiary,cellular,married,unemployed,upper,
836,upper,unknown,aug,tertiary,cellular,married,unknown,,
837,upper,unknown,aug,tertiary,cellular,single,admin.,,
838,upper,unknown,aug,tertiary,cellular,single,blue-collar,,
839,upper,unknown,aug,tertiary,cellular,single,entrepreneur,,
840,upper,unknown,aug,tertiary,cellular,single,housemaid,,
841,upper,unknown,aug,tertiary,cellular,single,management,lower,lower
842,upper,unknown,aug,tertiary,cellular,single,management,lower,upper
843,upper,unknown,aug,tertiary,cellular,single,management,upper,no
844,upper,unknown,aug,tertiary,cellular,single,management,upper,yes
845,upper,unknown,aug,tertiary,cellular,single,retired,,
846,upper,unknown,aug,tertiary,cellular,single,self-employed,,
847,upper,unknown,aug,tertiary,cellular,single,services,,
848,upper,unknown,aug,tertiary,cellular,single,student,,
849,upper,unknown,aug,tertiary,cellular,single,technician,lower,
850,upper,unknown,aug,tertiary,cellular,single,technician,upper,lower
851,upper,unknown,aug,tertiary,cellular,single,technician,upper,upper
852,upper,unknown,aug,tertiary,cellular,single,unemployed,,
853,upper,unknown,aug,tertiary,cellular,single,unknown,,
854,upper,unknown,aug,tertiary,telephone,,,,
855,upper,unknown,aug,tertiary,unknown,,,,
856,upper,unknown,aug,unknown,lower,,,,
857,upper,unknown,aug,unknown,upper,admin.,,,
858,upper,unknown,aug,unknown,upper,blue-collar,,,
859,upper,unknown,aug,unknown,upper,entrepreneur,,,
860,upper,unknown,aug,unknown,upper,housemaid,,,
861,upper,unknown,aug,unknown,upper,management,,,
862,upper,unknown,aug,unknown,upper,retired,,,
863,upper,unknown,aug,unknown,upper,self-employed,,,
864,upper,unknown,aug,unknown,upper,services,,,
865,upper,unknown,aug,unknown,upper,student,,,
866,upper,unknown,aug,unknown,upper,technician,,,
867,upper,unknown,aug,unknown,upper,unemployed,,,
868,upper,unknown,aug,unknown,upper,unknown,,,
869,upper,unknown,dec,admin.,,,,,
870,upper,unknown,dec,blue-collar,,,,,
871,upper,unknown,dec,entrepreneur,,,,,
872,upper,unknown,dec,housemaid,,,,,
873,upper,unknown,dec,management,,,,,
874,upper,unknown,dec,retired,,,,,
875,upper,unknown,dec,self-employed,primary,,,,
876,upper,unknown,dec,self-employed,secondary,,,,
877,upper,unknown,dec,self-employed,tertiary,,,,
878,upper,unknown,dec,self-employed,unknown,,,,
879,upper,unknown,dec,services,,,,,
880,upper,unknown,dec,student,,,,,
881,upper,unknown,dec,technician,,,,,
882,upper,unknown,dec,unemployed,,,,,
883,upper,unknown,dec,unknown,,,,,
884,upper,unknown,feb,lower,admin.,lower,cellular,divorced,
885,upper,unknown,feb,lower,admin.,lower,cellular,married,
886,upper,unknown,feb,lower,admin.,lower,cellular,single,no
887,upper,unknown,feb,lower,admin.,lower,cellular,single,yes
888,upper,unknown,feb,lower,admin.,lower,telephone,,
889,upper,unknown,feb,lower,admin.,lower,unknown,,
890,upper,unknown,feb,lower,admin.,upper,,,
891,upper,unknown,feb,lower,blue-collar,primary,divorced,,
892,upper,unknown,feb,lower,blue-collar,primary,married,lower,
893,upper,unknown,feb,lower,blue-collar,primary,married,upper,
894,upper,unknown,feb,lower,blue-collar,primary,single,,
895,upper,unknown,feb,lower,blue-collar,secondary,,,
896,upper,unknown,feb,lower,blue-collar,tertiary,,,
897,upper,unknown,feb,lower,blue-collar,unknown,,,
898,upper,unknown,feb,lower,entrepreneur,primary,,,
899,upper,unknown,feb,lower,entrepreneur,secondary,,,
900,upper,unknown,feb,lower,entrepreneur,tertiary,,,
901,upper,unknown,feb,lower,entrepreneur,unknown,,,
902,upper,unknown,feb,lower,housemaid,divorced,,,
903,upper,unknown,feb,lower,housemaid,married,,,
904,upper,unknown,feb,lower,housemaid,single,,,
905,upper,unknown,feb,lower,management,no,,,
906,upper,unknown,feb,lower,management,yes,lower,,
907,upper,unknown,feb,lower,management,yes,upper,,
908,upper,unknown,feb,lower,retired,cellular,primary,,
909,upper,unknown,feb,lower,retired,cellular,secondary,,
910,upper,unknown,feb,lower,retired,cellular,tertiary,,
911,upper,unknown,feb,lower,retired,cellular,unknown,,
912,upper,unknown,feb,lower,retired,telephone,,,
913,upper,unknown,feb,lower,retired,unknown,,,
914,upper,unknown,feb,lower,self-employed,,,,
915,upper,unknown,feb,lower,services,lower,,,
916,upper,unknown,feb,lower,services,upper,,,
917,upper,unknown,feb,lower,student,,,,
918,upper,unknown,feb,lower,technician,divorced,,,
919,upper,unknown,feb,lower,technician,married,,,
920,upper,unknown,feb,lower,technician,single,,,
921,upper,unknown,feb,lower,unemployed,primary,,,
922,upper,unknown,feb,lower,unemployed,secondary,lower,,
923,upper,unknown,feb,lower,unemployed,secondary,upper,,
924,upper,unknown,feb,lower,unemployed,tertiary,no,,
925,upper,unknown,feb,lower,unemployed,tertiary,yes,,
926,upper,unknown,feb,lower,unemployed,unknown,,,
927,upper,unknown,feb,lower,unknown,,,,
928,upper,unknown,feb,upper,admin.,,,,
929,upper,unknown,feb,upper,blue-collar,,,,
930,upper,unknown,feb,upper,entrepreneur,,,,
931,upper,unknown,feb,upper,housemaid,,,,
932,upper,unknown,feb,upper,management,lower,,,
933,upper,unknown,feb,upper,management,upper,,,
934,upper,unknown,feb,upper,retired,primary,,,
935,upper,unknown,feb,upper,retired,secondary,,,
936,upper,unknown,feb,upper,retired,tertiary,,,
937,upper,unknown,feb,upper,retired,unknown,,,
938,upper,unknown,feb,upper,self-employed,,,,
939,upper,unknown,feb,upper,services,,,,
940,upper,unknown,feb,upper,student,,,,
941,upper,unknown,feb,upper,technician,cellular,,,
942,upper,unknown,feb,upper,technician,telephone,,,
943,upper,unknown,feb,upper,technician,unknown,,,
944,upper,unknown,feb,upper,unemployed,,,,
945,upper,unknown,feb,upper,unknown,,,,
946,upper,unknown,jan,lower,admin.,,,,
947,upper,unknown,jan,lower,blue-collar,,,,
948,upper,unknown,jan,lower,entrepreneur,,,,
949,upper,unknown,jan,lower,housemaid,,,,
950,upper,unknown,jan,lower,management,,,,
951,upper,unknown,jan,lower,retired,,,,
952,upper,unknown,jan,lower,self-employed,,,,
953,upper,unknown,jan,lower,services,,,,
954,upper,unknown,jan,lower,student,,,,
955,upper,unknown,jan,lower,technician,,,,
956,upper,unknown,jan,lower,unemployed,,,,
957,upper,unknown,jan,lower,unknown,,,,
958,upper,unknown,jan,upper,admin.,divorced,,,
959,upper,unknown,jan,upper,admin.,married,,,
960,upper,unknown,jan,upper,admin.,single,cellular,,
961,upper,unknown,jan,upper,admin.,single,telephone,,
962,upper,unknown,jan,upper,admin.,single,unknown,,
963,upper,unknown,jan,upper,blue-collar,lower,,,
964,upper,unknown,jan,upper,blue-collar,upper,,,
965,upper,unknown,jan,upper,entrepreneur,,,,
966,upper,unknown,jan,upper,housemaid,,,,
967,upper,unknown,jan,upper,management,lower,,,
968,upper,unknown,jan,upper,management,upper,divorced,,
969,upper,unknown,jan,upper,management,upper,married,,
970,upper,unknown,jan,upper,management,upper,single,,
971,upper,unknown,jan,upper,retired,primary,,,
972,upper,unknown,jan,upper,retired,secondary,,,
973,upper,unknown,jan,upper,retired,tertiary,,,
974,upper,unknown,jan,upper,retired,unknown,,,
975,upper,unknown,jan,upper,self-employed,,,,
976,upper,unknown,jan,upper,services,,,,
977,upper,unknown,jan,upper,student,,,,
978,upper,unknown,jan,upper,technician,,,,
979,upper,unknown,jan,upper,unemployed,,,,
980,upper,unknown,jan,upper,unknown,,,,
981,upper,unknown,jul,admin.,cellular,divorced,lower,,
982,upper,unknown,jul,admin.,cellular,divorced,upper,,
983,upper,unknown,jul,admin.,cellular,married,no,lower,
984,upper,unknown,jul,admin.,cellular,married,no,upper,lower
985,upper,unknown,jul,admin.,cellular,married,no,upper,upper
986,upper,unknown,jul,admin.,cellular,married,yes,,
987,upper,unknown,jul,admin.,cellular,single,lower,lower,no
988,upper,unknown,jul,admin.,cellular,single,lower,lower,yes
989,upper,unknown,jul,admin.,cellular,single,lower,upper,lower
990,upper,unknown,jul,admin.,cellular,single,lower,upper,upper
991,upper,unknown,jul,admin.,cellular,single,upper,,
992,upper,unknown,jul,admin.,telephone,,,,
993,upper,unknown,jul,admin.,unknown,,,,
994,upper,unknown,jul,blue-collar,cellular,primary,no,lower,
995,upper,unknown,jul,blue-collar,cellular,primary,no,upper,lower
996,upper,unknown,jul,blue-collar,cellular,primary,no,upper,upper
997,upper,unknown,jul,blue-collar,cellular,primary,yes,,
998,upper,unknown,jul,blue-collar,cellular,secondary,divorced,,
999,upper,unknown,jul,blue-collar,cellular,secondary,married,lower,lower
1000,upper,unknown,jul,blue-collar,cellular,secondary,married,lower,upper
1001,upper,unknown,jul,blue-collar,cellular,secondary,married,upper,lower
1002,upper,unknown,jul,blue-collar,cellular,secondary,married,upper,upper
1003,upper,unknown,jul,blue-collar,cellular,secondary,single,no,
1004,upper,unknown,jul,blue-collar,cellular,secondary,single,yes,lower
1005,upper,unknown,jul,blue-collar,cellular,secondary,single,yes,upper
1006,upper,unknown,jul,blue-collar,cellular,tertiary,,,
1007,upper,unknown,jul,blue-collar,cellular,unknown,,,
1008,upper,unknown,jul,blue-collar,telephone,,,,
1009,upper,unknown,jul,blue-collar,unknown,,,,
1010,upper,unknown,jul,entrepreneur,divorced,no,,,
1011,upper,unknown,jul,entrepreneur,divorced,yes,,,
